t,s	beta=200, m=067,  v=30m/s
3.33762E+01	-4.63847E-03
3.33781E+01	-4.68360E-03
3.33800E+01	-4.72946E-03
3.33817E+01	-4.76982E-03
3.33834E+01	-4.81074E-03
3.33850E+01	-4.85223E-03
3.33867E+01	-4.89430E-03
3.33884E+01	-4.93606E-03
3.33900E+01	-4.97837E-03
3.33916E+01	-5.02121E-03
3.33933E+01	-5.06457E-03
3.33948E+01	-5.10401E-03
3.33962E+01	-5.14384E-03
3.33977E+01	-5.18403E-03
3.33992E+01	-5.22458E-03
3.34010E+01	-5.27569E-03
3.34029E+01	-5.32734E-03
3.34047E+01	-5.37952E-03
3.34065E+01	-5.43224E-03
3.34094E+01	-5.51547E-03
3.34123E+01	-5.59997E-03
3.34151E+01	-5.68572E-03
3.34180E+01	-5.77272E-03
3.34213E+01	-5.87246E-03
3.34245E+01	-5.97381E-03
3.34277E+01	-6.07677E-03
3.34310E+01	-6.18138E-03
3.34341E+01	-6.28544E-03
3.34373E+01	-6.39112E-03
3.34405E+01	-6.49846E-03
3.34437E+01	-6.60747E-03
3.34468E+01	-6.71816E-03
3.34500E+01	-6.83051E-03
3.34532E+01	-6.94449E-03
3.34564E+01	-7.06002E-03
3.34596E+01	-7.18091E-03
3.34629E+01	-7.30331E-03
3.34662E+01	-7.42713E-03
3.34695E+01	-7.55229E-03
3.34725E+01	-7.67090E-03
3.34756E+01	-7.79048E-03
3.34787E+01	-7.91089E-03
3.34818E+01	-8.03202E-03
3.34848E+01	-8.15369E-03
3.34879E+01	-8.27571E-03
3.34910E+01	-8.39796E-03
3.34941E+01	-8.52029E-03
3.34968E+01	-8.62810E-03
3.34995E+01	-8.73576E-03
3.35022E+01	-8.84316E-03
3.35049E+01	-8.95021E-03
3.35077E+01	-9.05970E-03
3.35105E+01	-9.16864E-03
3.35133E+01	-9.27693E-03
3.35161E+01	-9.38449E-03
3.35198E+01	-9.52649E-03
3.35235E+01	-9.66691E-03
3.35272E+01	-9.80560E-03
3.35309E+01	-9.94244E-03
3.35334E+01	-1.00337E-02
3.35359E+01	-1.01241E-02
3.35384E+01	-1.02136E-02
3.35409E+01	-1.03021E-02
3.35434E+01	-1.03897E-02
3.35459E+01	-1.04763E-02
3.35484E+01	-1.05620E-02
3.35509E+01	-1.06467E-02
3.35545E+01	-1.07660E-02
3.35581E+01	-1.08836E-02
3.35617E+01	-1.09993E-02
3.35652E+01	-1.11133E-02
3.35681E+01	-1.12046E-02
3.35710E+01	-1.12948E-02
3.35739E+01	-1.13841E-02
3.35768E+01	-1.14726E-02
3.35791E+01	-1.15396E-02
3.35813E+01	-1.16060E-02
3.35835E+01	-1.16718E-02
3.35857E+01	-1.17369E-02
3.35879E+01	-1.18012E-02
3.35902E+01	-1.18648E-02
3.35924E+01	-1.19276E-02
3.35946E+01	-1.19895E-02
3.35976E+01	-1.20731E-02
3.36007E+01	-1.21549E-02
3.36037E+01	-1.22351E-02
3.36068E+01	-1.23134E-02
3.36098E+01	-1.23899E-02
3.36129E+01	-1.24645E-02
3.36159E+01	-1.25373E-02
3.36189E+01	-1.26082E-02
3.36218E+01	-1.26718E-02
3.36246E+01	-1.27339E-02
3.36274E+01	-1.27945E-02
3.36302E+01	-1.28536E-02
3.36321E+01	-1.28940E-02
3.36341E+01	-1.29337E-02
3.36360E+01	-1.29728E-02
3.36380E+01	-1.30113E-02
3.36399E+01	-1.30492E-02
3.36419E+01	-1.30866E-02
3.36438E+01	-1.31234E-02
3.36458E+01	-1.31597E-02
3.36476E+01	-1.31922E-02
3.36493E+01	-1.32242E-02
3.36511E+01	-1.32560E-02
3.36529E+01	-1.32875E-02
3.36547E+01	-1.33193E-02
3.36565E+01	-1.33509E-02
3.36582E+01	-1.33823E-02
3.36600E+01	-1.34135E-02
3.36623E+01	-1.34525E-02
3.36646E+01	-1.34912E-02
3.36668E+01	-1.35297E-02
3.36691E+01	-1.35679E-02
3.36716E+01	-1.36109E-02
3.36742E+01	-1.36535E-02
3.36767E+01	-1.36957E-02
3.36793E+01	-1.37375E-02
3.36811E+01	-1.37670E-02
3.36829E+01	-1.37962E-02
3.36847E+01	-1.38252E-02
3.36866E+01	-1.38539E-02
3.36884E+01	-1.38824E-02
3.36902E+01	-1.39105E-02
3.36920E+01	-1.39384E-02
3.36938E+01	-1.39658E-02
3.36958E+01	-1.39953E-02
3.36978E+01	-1.40242E-02
3.36997E+01	-1.40526E-02
3.37017E+01	-1.40805E-02
3.37051E+01	-1.41265E-02
3.37084E+01	-1.41709E-02
3.37118E+01	-1.42137E-02
3.37151E+01	-1.42550E-02
3.37172E+01	-1.42801E-02
3.37193E+01	-1.43047E-02
3.37214E+01	-1.43286E-02
3.37235E+01	-1.43518E-02
3.37251E+01	-1.43685E-02
3.37266E+01	-1.43848E-02
3.37282E+01	-1.44008E-02
3.37297E+01	-1.44164E-02
3.37312E+01	-1.44318E-02
3.37328E+01	-1.44467E-02
3.37343E+01	-1.44613E-02
3.37359E+01	-1.44756E-02
3.37381E+01	-1.44955E-02
3.37403E+01	-1.45147E-02
3.37425E+01	-1.45331E-02
3.37448E+01	-1.45507E-02
3.37463E+01	-1.45628E-02
3.37479E+01	-1.45746E-02
3.37495E+01	-1.45860E-02
3.37511E+01	-1.45970E-02
3.37527E+01	-1.46076E-02
3.37543E+01	-1.46179E-02
3.37558E+01	-1.46279E-02
3.37574E+01	-1.46375E-02
3.37589E+01	-1.46462E-02
3.37604E+01	-1.46546E-02
3.37619E+01	-1.46628E-02
3.37634E+01	-1.46706E-02
3.37656E+01	-1.46819E-02
3.37678E+01	-1.46924E-02
3.37700E+01	-1.47023E-02
3.37722E+01	-1.47114E-02
3.37741E+01	-1.47186E-02
3.37760E+01	-1.47252E-02
3.37779E+01	-1.47312E-02
3.37798E+01	-1.47366E-02
3.37817E+01	-1.47413E-02
3.37836E+01	-1.47453E-02
3.37855E+01	-1.47486E-02
3.37874E+01	-1.47511E-02
3.37895E+01	-1.47529E-02
3.37915E+01	-1.47539E-02
3.37935E+01	-1.47539E-02
3.37956E+01	-1.47530E-02
3.37982E+01	-1.47506E-02
3.38007E+01	-1.47467E-02
3.38033E+01	-1.47414E-02
3.38058E+01	-1.47346E-02
3.38077E+01	-1.47289E-02
3.38095E+01	-1.47226E-02
3.38113E+01	-1.47155E-02
3.38132E+01	-1.47079E-02
3.38150E+01	-1.46996E-02
3.38168E+01	-1.46908E-02
3.38186E+01	-1.46815E-02
3.38205E+01	-1.46716E-02
3.38222E+01	-1.46619E-02
3.38239E+01	-1.46517E-02
3.38256E+01	-1.46411E-02
3.38273E+01	-1.46302E-02
3.38299E+01	-1.46132E-02
3.38324E+01	-1.45954E-02
3.38350E+01	-1.45768E-02
3.38375E+01	-1.45575E-02
3.38400E+01	-1.45385E-02
3.38424E+01	-1.45188E-02
3.38448E+01	-1.44985E-02
3.38473E+01	-1.44778E-02
3.38499E+01	-1.44549E-02
3.38525E+01	-1.44316E-02
3.38551E+01	-1.44078E-02
3.38577E+01	-1.43835E-02
3.38598E+01	-1.43634E-02
3.38619E+01	-1.43431E-02
3.38641E+01	-1.43223E-02
3.38662E+01	-1.43013E-02
3.38694E+01	-1.42684E-02
3.38726E+01	-1.42347E-02
3.38759E+01	-1.41999E-02
3.38791E+01	-1.41641E-02
3.38800E+01	-1.41539E-02
3.38809E+01	-1.41436E-02
3.38818E+01	-1.41333E-02
3.38827E+01	-1.41228E-02
3.38836E+01	-1.41123E-02
3.38845E+01	-1.41016E-02
3.38854E+01	-1.40909E-02
3.38863E+01	-1.40800E-02
3.38873E+01	-1.40676E-02
3.38884E+01	-1.40550E-02
3.38894E+01	-1.40422E-02
3.38904E+01	-1.40293E-02
3.38917E+01	-1.40123E-02
3.38931E+01	-1.39949E-02
3.38944E+01	-1.39774E-02
3.38958E+01	-1.39597E-02
3.38978E+01	-1.39323E-02
3.38999E+01	-1.39044E-02
3.39019E+01	-1.38762E-02
3.39040E+01	-1.38475E-02
3.39059E+01	-1.38205E-02
3.39078E+01	-1.37932E-02
3.39097E+01	-1.37656E-02
3.39116E+01	-1.37376E-02
3.39135E+01	-1.37094E-02
3.39154E+01	-1.36808E-02
3.39173E+01	-1.36520E-02
3.39192E+01	-1.36229E-02
3.39210E+01	-1.35940E-02
3.39229E+01	-1.35650E-02
3.39248E+01	-1.35357E-02
3.39266E+01	-1.35061E-02
3.39303E+01	-1.34480E-02
3.39339E+01	-1.33890E-02
3.39375E+01	-1.33294E-02
3.39412E+01	-1.32690E-02
3.39441E+01	-1.32198E-02
3.39470E+01	-1.31702E-02
3.39500E+01	-1.31203E-02
3.39529E+01	-1.30700E-02
3.39558E+01	-1.30195E-02
3.39588E+01	-1.29685E-02
3.39617E+01	-1.29169E-02
3.39646E+01	-1.28645E-02
3.39672E+01	-1.28177E-02
3.39698E+01	-1.27702E-02
3.39724E+01	-1.27220E-02
3.39750E+01	-1.26731E-02
3.39782E+01	-1.26109E-02
3.39815E+01	-1.25473E-02
3.39847E+01	-1.24823E-02
3.39879E+01	-1.24155E-02
3.39912E+01	-1.23470E-02
3.39944E+01	-1.22766E-02
3.39976E+01	-1.22044E-02
3.40009E+01	-1.21302E-02
3.40034E+01	-1.20701E-02
3.40060E+01	-1.20089E-02
3.40086E+01	-1.19468E-02
3.40111E+01	-1.18838E-02
3.40137E+01	-1.18199E-02
3.40162E+01	-1.17553E-02
3.40188E+01	-1.16900E-02
3.40214E+01	-1.16238E-02
3.40237E+01	-1.15642E-02
3.40260E+01	-1.15040E-02
3.40282E+01	-1.14432E-02
3.40305E+01	-1.13819E-02
3.40339E+01	-1.12916E-02
3.40372E+01	-1.12003E-02
3.40405E+01	-1.11083E-02
3.40439E+01	-1.10157E-02
3.40468E+01	-1.09342E-02
3.40497E+01	-1.08522E-02
3.40527E+01	-1.07698E-02
3.40556E+01	-1.06870E-02
3.40576E+01	-1.06286E-02
3.40597E+01	-1.05701E-02
3.40618E+01	-1.05113E-02
3.40638E+01	-1.04524E-02
3.40659E+01	-1.03932E-02
3.40679E+01	-1.03339E-02
3.40700E+01	-1.02744E-02
3.40720E+01	-1.02148E-02
3.40748E+01	-1.01345E-02
3.40775E+01	-1.00539E-02
3.40803E+01	-9.97309E-03
3.40831E+01	-9.89201E-03
3.40857E+01	-9.81399E-03
3.40884E+01	-9.73582E-03
3.40910E+01	-9.65753E-03
3.40936E+01	-9.57919E-03
3.40963E+01	-9.50084E-03
3.40989E+01	-9.42258E-03
3.41016E+01	-9.34454E-03
3.41042E+01	-9.26682E-03
3.41070E+01	-9.18506E-03
3.41098E+01	-9.10377E-03
3.41126E+01	-9.02298E-03
3.41154E+01	-8.94270E-03
3.41169E+01	-8.90029E-03
3.41184E+01	-8.85802E-03
3.41199E+01	-8.81591E-03
3.41214E+01	-8.77393E-03
3.41228E+01	-8.73210E-03
3.41243E+01	-8.69041E-03
3.41258E+01	-8.64885E-03
3.41273E+01	-8.60743E-03
3.41302E+01	-8.52636E-03
3.41331E+01	-8.44583E-03
3.41361E+01	-8.36585E-03
3.41390E+01	-8.28647E-03
3.41422E+01	-8.20023E-03
3.41454E+01	-8.11479E-03
3.41486E+01	-8.03015E-03
3.41518E+01	-7.94635E-03
3.41544E+01	-7.87846E-03
3.41570E+01	-7.81103E-03
3.41596E+01	-7.74401E-03
3.41622E+01	-7.67740E-03
3.41644E+01	-7.62188E-03
3.41666E+01	-7.56665E-03
3.41688E+01	-7.51171E-03
3.41710E+01	-7.45707E-03
3.41744E+01	-7.37217E-03
3.41779E+01	-7.28798E-03
3.41813E+01	-7.20448E-03
3.41847E+01	-7.12165E-03
3.41868E+01	-7.07126E-03
3.41889E+01	-7.02112E-03
3.41910E+01	-6.97122E-03
3.41931E+01	-6.92155E-03
3.41952E+01	-6.87212E-03
3.41973E+01	-6.82296E-03
3.41994E+01	-6.77408E-03
3.42015E+01	-6.72550E-03
3.42043E+01	-6.66221E-03
3.42070E+01	-6.59932E-03
3.42098E+01	-6.53676E-03
3.42125E+01	-6.47445E-03
3.42149E+01	-6.42005E-03
3.42173E+01	-6.36575E-03
3.42197E+01	-6.31154E-03
3.42221E+01	-6.25741E-03
3.42245E+01	-6.20341E-03
3.42270E+01	-6.14961E-03
3.42294E+01	-6.09606E-03
3.42318E+01	-6.04275E-03
3.42338E+01	-5.99851E-03
3.42358E+01	-5.95456E-03
3.42378E+01	-5.91092E-03
3.42398E+01	-5.86762E-03
3.42433E+01	-5.79278E-03
3.42468E+01	-5.71913E-03
3.42503E+01	-5.64675E-03
3.42538E+01	-5.57570E-03
3.42566E+01	-5.52050E-03
3.42594E+01	-5.46611E-03
3.42622E+01	-5.41254E-03
3.42650E+01	-5.35983E-03
3.42677E+01	-5.30799E-03
3.42705E+01	-5.25699E-03
3.42733E+01	-5.20684E-03
3.42761E+01	-5.15755E-03
3.42789E+01	-5.10849E-03
3.42817E+01	-5.06035E-03
3.42845E+01	-5.01318E-03
3.42873E+01	-4.96704E-03
3.42901E+01	-4.92203E-03
3.42929E+01	-4.87825E-03
3.42957E+01	-4.83576E-03
3.42986E+01	-4.79460E-03
3.43039E+01	-4.71959E-03
3.43093E+01	-4.64993E-03
3.43147E+01	-4.58598E-03
3.43201E+01	-4.52814E-03
3.43254E+01	-4.47812E-03
3.43306E+01	-4.43484E-03
3.43358E+01	-4.39890E-03
3.43411E+01	-4.37084E-03
3.43460E+01	-4.35225E-03
3.43508E+01	-4.34124E-03
3.43557E+01	-4.33812E-03
3.43606E+01	-4.34310E-03
3.43632E+01	-4.34917E-03
3.43658E+01	-4.35763E-03
3.43684E+01	-4.36847E-03
3.43710E+01	-4.38169E-03
3.43726E+01	-4.39107E-03
3.43743E+01	-4.40136E-03
3.43759E+01	-4.41254E-03
3.43775E+01	-4.42461E-03
3.43791E+01	-4.43756E-03
3.43807E+01	-4.45138E-03
3.43824E+01	-4.46606E-03
3.43840E+01	-4.48159E-03
3.43859E+01	-4.50099E-03
3.43878E+01	-4.52153E-03
3.43897E+01	-4.54322E-03
3.43916E+01	-4.56605E-03
3.43935E+01	-4.58996E-03
3.43954E+01	-4.61498E-03
3.43973E+01	-4.64108E-03
3.43992E+01	-4.66827E-03
3.44040E+01	-4.73997E-03
3.44087E+01	-4.81776E-03
3.44134E+01	-4.90121E-03
3.44181E+01	-4.99012E-03
3.44218E+01	-5.06292E-03
3.44254E+01	-5.13902E-03
3.44291E+01	-5.21841E-03
3.44327E+01	-5.30109E-03
3.44364E+01	-5.38703E-03
3.44401E+01	-5.47618E-03
3.44437E+01	-5.56851E-03
3.44474E+01	-5.66392E-03
3.44507E+01	-5.75378E-03
3.44541E+01	-5.84605E-03
3.44574E+01	-5.94061E-03
3.44608E+01	-6.03729E-03
3.44640E+01	-6.13126E-03
3.44671E+01	-6.22677E-03
3.44703E+01	-6.32355E-03
3.44735E+01	-6.42139E-03
3.44764E+01	-6.51073E-03
3.44793E+01	-6.60078E-03
3.44822E+01	-6.69151E-03
3.44851E+01	-6.78287E-03
3.44880E+01	-6.87486E-03
3.44908E+01	-6.96756E-03
3.44937E+01	-7.06100E-03
3.44966E+01	-7.15520E-03
3.45003E+01	-7.27608E-03
3.45040E+01	-7.39823E-03
3.45076E+01	-7.52165E-03
3.45113E+01	-7.64636E-03
3.45160E+01	-7.80695E-03
3.45206E+01	-7.96969E-03
3.45253E+01	-8.13462E-03
3.45300E+01	-8.30170E-03
3.45316E+01	-8.36030E-03
3.45332E+01	-8.41915E-03
3.45349E+01	-8.47827E-03
3.45365E+01	-8.53763E-03
3.45381E+01	-8.59726E-03
3.45397E+01	-8.65714E-03
3.45414E+01	-8.71728E-03
3.45430E+01	-8.77768E-03
3.45444E+01	-8.82949E-03
3.45457E+01	-8.88149E-03
3.45471E+01	-8.93370E-03
3.45485E+01	-8.98611E-03
3.45514E+01	-9.09635E-03
3.45543E+01	-9.20752E-03
3.45572E+01	-9.31965E-03
3.45601E+01	-9.43272E-03
3.45620E+01	-9.50598E-03
3.45639E+01	-9.57962E-03
3.45657E+01	-9.65365E-03
3.45676E+01	-9.72808E-03
3.45695E+01	-9.80292E-03
3.45713E+01	-9.87815E-03
3.45732E+01	-9.95376E-03
3.45751E+01	-1.00298E-02
3.45766E+01	-1.00917E-02
3.45781E+01	-1.01538E-02
3.45796E+01	-1.02161E-02
3.45811E+01	-1.02786E-02
3.45841E+01	-1.04029E-02
3.45871E+01	-1.05279E-02
3.45901E+01	-1.06535E-02
3.45931E+01	-1.07798E-02
3.45957E+01	-1.08887E-02
3.45982E+01	-1.09981E-02
3.46008E+01	-1.11078E-02
3.46034E+01	-1.12179E-02
3.46074E+01	-1.13913E-02
3.46115E+01	-1.15653E-02
3.46155E+01	-1.17397E-02
3.46195E+01	-1.19144E-02
3.46235E+01	-1.20863E-02
3.46275E+01	-1.22581E-02
3.46315E+01	-1.24295E-02
3.46354E+01	-1.26004E-02
3.46394E+01	-1.27703E-02
3.46434E+01	-1.29390E-02
3.46473E+01	-1.31062E-02
3.46513E+01	-1.32718E-02
3.46553E+01	-1.34358E-02
3.46592E+01	-1.35980E-02
3.46632E+01	-1.37583E-02
3.46672E+01	-1.39167E-02
3.46725E+01	-1.41241E-02
3.46777E+01	-1.43272E-02
3.46830E+01	-1.45256E-02
3.46883E+01	-1.47185E-02
3.46933E+01	-1.48969E-02
3.46984E+01	-1.50693E-02
3.47034E+01	-1.52351E-02
3.47085E+01	-1.53939E-02
3.47142E+01	-1.55654E-02
3.47199E+01	-1.57267E-02
3.47256E+01	-1.58774E-02
3.47314E+01	-1.60172E-02
3.47370E+01	-1.61452E-02
3.47427E+01	-1.62619E-02
3.47484E+01	-1.63673E-02
3.47541E+01	-1.64612E-02
3.47589E+01	-1.65304E-02
3.47636E+01	-1.65919E-02
3.47683E+01	-1.66456E-02
3.47730E+01	-1.66917E-02
3.47769E+01	-1.67243E-02
3.47809E+01	-1.67515E-02
3.47848E+01	-1.67733E-02
3.47887E+01	-1.67896E-02
3.47914E+01	-1.67978E-02
3.47942E+01	-1.68034E-02
3.47969E+01	-1.68063E-02
3.47997E+01	-1.68065E-02
3.48024E+01	-1.68041E-02
3.48051E+01	-1.67991E-02
3.48079E+01	-1.67915E-02
3.48106E+01	-1.67815E-02
3.48136E+01	-1.67675E-02
3.48167E+01	-1.67507E-02
3.48197E+01	-1.67311E-02
3.48227E+01	-1.67087E-02
3.48267E+01	-1.66747E-02
3.48307E+01	-1.66363E-02
3.48348E+01	-1.65936E-02
3.48388E+01	-1.65467E-02
3.48430E+01	-1.64941E-02
3.48471E+01	-1.64378E-02
3.48513E+01	-1.63778E-02
3.48555E+01	-1.63144E-02
3.48604E+01	-1.62353E-02
3.48653E+01	-1.61513E-02
3.48702E+01	-1.60622E-02
3.48751E+01	-1.59678E-02
3.48785E+01	-1.59009E-02
3.48818E+01	-1.58313E-02
3.48851E+01	-1.57591E-02
3.48884E+01	-1.56843E-02
3.48910E+01	-1.56254E-02
3.48935E+01	-1.55650E-02
3.48960E+01	-1.55028E-02
3.48986E+01	-1.54390E-02
3.49011E+01	-1.53733E-02
3.49036E+01	-1.53059E-02
3.49061E+01	-1.52366E-02
3.49087E+01	-1.51654E-02
3.49112E+01	-1.50930E-02
3.49137E+01	-1.50189E-02
3.49162E+01	-1.49429E-02
3.49187E+01	-1.48650E-02
3.49212E+01	-1.47837E-02
3.49238E+01	-1.47004E-02
3.49264E+01	-1.46154E-02
3.49289E+01	-1.45287E-02
3.49315E+01	-1.44403E-02
3.49340E+01	-1.43502E-02
3.49366E+01	-1.42584E-02
3.49392E+01	-1.41652E-02
3.49413E+01	-1.40851E-02
3.49435E+01	-1.40040E-02
3.49457E+01	-1.39220E-02
3.49478E+01	-1.38392E-02
3.49501E+01	-1.37507E-02
3.49524E+01	-1.36612E-02
3.49547E+01	-1.35709E-02
3.49570E+01	-1.34796E-02
3.49605E+01	-1.33359E-02
3.49641E+01	-1.31901E-02
3.49677E+01	-1.30423E-02
3.49712E+01	-1.28926E-02
3.49762E+01	-1.26803E-02
3.49812E+01	-1.24646E-02
3.49861E+01	-1.22457E-02
3.49911E+01	-1.20240E-02
3.49941E+01	-1.18910E-02
3.49970E+01	-1.17572E-02
3.50000E+01	-1.16230E-02
3.50029E+01	-1.14883E-02
3.50059E+01	-1.13534E-02
3.50088E+01	-1.12182E-02
3.50118E+01	-1.10828E-02
3.50148E+01	-1.09472E-02
3.50182E+01	-1.07874E-02
3.50217E+01	-1.06274E-02
3.50252E+01	-1.04673E-02
3.50287E+01	-1.03073E-02
3.50326E+01	-1.01290E-02
3.50364E+01	-9.95106E-03
3.50403E+01	-9.77378E-03
3.50442E+01	-9.59737E-03
3.50472E+01	-9.46034E-03
3.50503E+01	-9.32411E-03
3.50533E+01	-9.18880E-03
3.50563E+01	-9.05455E-03
3.50594E+01	-8.92147E-03
3.50624E+01	-8.78969E-03
3.50654E+01	-8.65932E-03
3.50685E+01	-8.53045E-03
3.50747E+01	-8.27171E-03
3.50809E+01	-8.02032E-03
3.50871E+01	-7.77675E-03
3.50933E+01	-7.54128E-03
3.50990E+01	-7.33242E-03
3.51047E+01	-7.13025E-03
3.51104E+01	-6.93452E-03
3.51161E+01	-6.74510E-03
3.51193E+01	-6.64040E-03
3.51225E+01	-6.53751E-03
3.51258E+01	-6.43639E-03
3.51290E+01	-6.33698E-03
3.51322E+01	-6.23933E-03
3.51354E+01	-6.14368E-03
3.51387E+01	-6.05014E-03
3.51419E+01	-5.95878E-03
3.51453E+01	-5.86480E-03
3.51487E+01	-5.77334E-03
3.51521E+01	-5.68451E-03
3.51555E+01	-5.59835E-03
3.51576E+01	-5.54633E-03
3.51598E+01	-5.49536E-03
3.51619E+01	-5.44545E-03
3.51640E+01	-5.39661E-03
3.51661E+01	-5.34883E-03
3.51682E+01	-5.30210E-03
3.51703E+01	-5.25641E-03
3.51724E+01	-5.21175E-03
3.51742E+01	-5.17477E-03
3.51760E+01	-5.13851E-03
3.51778E+01	-5.10295E-03
3.51796E+01	-5.06810E-03
3.51810E+01	-5.04074E-03
3.51824E+01	-5.01381E-03
3.51838E+01	-4.98732E-03
3.51853E+01	-4.96126E-03
3.51867E+01	-4.93562E-03
3.51881E+01	-4.91040E-03
3.51896E+01	-4.88559E-03
3.51910E+01	-4.86120E-03
3.51932E+01	-4.82359E-03
3.51955E+01	-4.78696E-03
3.51977E+01	-4.75128E-03
3.52000E+01	-4.71654E-03
3.52039E+01	-4.65798E-03
3.52078E+01	-4.60198E-03
3.52118E+01	-4.54835E-03
3.52157E+01	-4.49696E-03
3.52186E+01	-4.45992E-03
3.52216E+01	-4.42422E-03
3.52245E+01	-4.38992E-03
3.52275E+01	-4.35708E-03
3.52285E+01	-4.34547E-03
3.52296E+01	-4.33407E-03
3.52307E+01	-4.32289E-03
3.52318E+01	-4.31192E-03
3.52329E+01	-4.30119E-03
3.52339E+01	-4.29068E-03
3.52350E+01	-4.28042E-03
3.52361E+01	-4.27041E-03
3.52375E+01	-4.25719E-03
3.52390E+01	-4.24446E-03
3.52405E+01	-4.23225E-03
3.52419E+01	-4.22055E-03
3.52462E+01	-4.18955E-03
3.52505E+01	-4.16330E-03
3.52548E+01	-4.14201E-03
3.52590E+01	-4.12581E-03
3.52616E+01	-4.11861E-03
3.52641E+01	-4.11327E-03
3.52667E+01	-4.10982E-03
3.52692E+01	-4.10823E-03
3.52718E+01	-4.10852E-03
3.52743E+01	-4.11065E-03
3.52769E+01	-4.11461E-03
3.52795E+01	-4.12039E-03
3.52816E+01	-4.12660E-03
3.52837E+01	-4.13406E-03
3.52859E+01	-4.14276E-03
3.52880E+01	-4.15268E-03
3.52897E+01	-4.16125E-03
3.52913E+01	-4.17056E-03
3.52930E+01	-4.18059E-03
3.52947E+01	-4.19135E-03
3.52963E+01	-4.20281E-03
3.52980E+01	-4.21498E-03
3.52997E+01	-4.22784E-03
3.53013E+01	-4.24138E-03
3.53030E+01	-4.25565E-03
3.53047E+01	-4.27057E-03
3.53063E+01	-4.28610E-03
3.53080E+01	-4.30223E-03
3.53099E+01	-4.32081E-03
3.53117E+01	-4.34007E-03
3.53136E+01	-4.36001E-03
3.53154E+01	-4.38062E-03
3.53170E+01	-4.39867E-03
3.53186E+01	-4.41722E-03
3.53202E+01	-4.43626E-03
3.53218E+01	-4.45579E-03
3.53239E+01	-4.48354E-03
3.53261E+01	-4.51224E-03
3.53283E+01	-4.54191E-03
3.53305E+01	-4.57255E-03
3.53321E+01	-4.59650E-03
3.53338E+01	-4.62102E-03
3.53354E+01	-4.64611E-03
3.53371E+01	-4.67178E-03
3.53388E+01	-4.69802E-03
3.53404E+01	-4.72485E-03
3.53421E+01	-4.75225E-03
3.53437E+01	-4.78023E-03
3.53455E+01	-4.81103E-03
3.53473E+01	-4.84251E-03
3.53491E+01	-4.87468E-03
3.53509E+01	-4.90752E-03
3.53535E+01	-4.95807E-03
3.53562E+01	-5.01005E-03
3.53589E+01	-5.06332E-03
3.53616E+01	-5.11773E-03
3.53638E+01	-5.16411E-03
3.53661E+01	-5.21117E-03
3.53683E+01	-5.25887E-03
3.53706E+01	-5.30721E-03
3.53728E+01	-5.35615E-03
3.53750E+01	-5.40566E-03
3.53773E+01	-5.45571E-03
3.53795E+01	-5.50628E-03
3.53810E+01	-5.53930E-03
3.53824E+01	-5.57251E-03
3.53839E+01	-5.60589E-03
3.53854E+01	-5.63944E-03
3.53865E+01	-5.66529E-03
3.53876E+01	-5.69123E-03
3.53887E+01	-5.71723E-03
3.53898E+01	-5.74328E-03
3.53909E+01	-5.76938E-03
3.53921E+01	-5.79551E-03
3.53932E+01	-5.82167E-03
3.53943E+01	-5.84786E-03
3.53961E+01	-5.89084E-03
3.53979E+01	-5.93385E-03
3.53998E+01	-5.97687E-03
3.54016E+01	-6.01989E-03
3.54046E+01	-6.09039E-03
3.54076E+01	-6.16080E-03
3.54106E+01	-6.23109E-03
3.54136E+01	-6.30125E-03
3.54151E+01	-6.33656E-03
3.54166E+01	-6.37185E-03
3.54182E+01	-6.40711E-03
3.54197E+01	-6.44236E-03
3.54212E+01	-6.47761E-03
3.54227E+01	-6.51285E-03
3.54242E+01	-6.54811E-03
3.54257E+01	-6.58338E-03
3.54273E+01	-6.62051E-03
3.54289E+01	-6.65767E-03
3.54305E+01	-6.69487E-03
3.54321E+01	-6.73211E-03
3.54339E+01	-6.77421E-03
3.54357E+01	-6.81636E-03
3.54375E+01	-6.85856E-03
3.54393E+01	-6.90080E-03
3.54415E+01	-6.95321E-03
3.54437E+01	-7.00568E-03
3.54460E+01	-7.05823E-03
3.54482E+01	-7.11087E-03
3.54498E+01	-7.14950E-03
3.54515E+01	-7.18820E-03
3.54531E+01	-7.22701E-03
3.54547E+01	-7.26595E-03
3.54563E+01	-7.30503E-03
3.54580E+01	-7.34425E-03
3.54596E+01	-7.38360E-03
3.54612E+01	-7.42310E-03
3.54647E+01	-7.50634E-03
3.54681E+01	-7.59014E-03
3.54715E+01	-7.67446E-03
3.54749E+01	-7.75926E-03
3.54775E+01	-7.82366E-03
3.54801E+01	-7.88827E-03
3.54827E+01	-7.95304E-03
3.54853E+01	-8.01794E-03
3.54879E+01	-8.08293E-03
3.54904E+01	-8.14795E-03
3.54930E+01	-8.21290E-03
3.54956E+01	-8.27772E-03
3.54981E+01	-8.33930E-03
3.55005E+01	-8.40069E-03
3.55030E+01	-8.46189E-03
3.55055E+01	-8.52289E-03
3.55076E+01	-8.57463E-03
3.55097E+01	-8.62625E-03
3.55118E+01	-8.67776E-03
3.55139E+01	-8.72920E-03
3.55154E+01	-8.76813E-03
3.55170E+01	-8.80705E-03
3.55186E+01	-8.84600E-03
3.55202E+01	-8.88501E-03
3.55218E+01	-8.92410E-03
3.55234E+01	-8.96330E-03
3.55250E+01	-9.00260E-03
